date,United States,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2024-11-30,906749.0,905.0,16700.0,8876.0,26384.0,58337.0,19850.0,4389.0,2322.0,147404.0,35176.0,5362.0,6134.0,5165.0,22892.0,12670.0,3344.0,7999.0,14407.0,9275.0,5858.0,2086.0,19322.0,11159.0,15949.0,6205.0,3522.0,28190.0,1517.0,3300.0,1625.0,2448.0,5376.0,10959.0,40374.0,22029.0,12158.0,12968.0,24307.0,1963.0,18633.0,2051.0,23849.0,101786.0,9448.0,17961.0,743.0,12266.0,10241.0,1398.0,1528.0
2024-12-07,894601.0,878.0,16576.0,8819.0,26239.0,56795.0,19189.0,4194.0,2271.0,148520.0,34841.0,5373.0,6042.0,5020.0,22340.0,12449.0,3292.0,7933.0,14291.0,8776.0,5731.0,2015.0,18956.0,10725.0,15715.0,6166.0,3425.0,27831.0,1477.0,3233.0,1552.0,2409.0,5332.0,10885.0,39341.0,21658.0,12104.0,12584.0,23830.0,1906.0,18522.0,2009.0,23589.0,100854.0,9224.0,17481.0,714.0,11690.0,9894.0,1384.0,1499.0
2024-12-14,878580.0,844.0,16393.0,8743.0,25901.0,54919.0,18420.0,3995.0,2211.0,149189.0,34366.0,5382.0,5909.0,4845.0,21656.0,12161.0,3247.0,7814.0,14178.0,8241.0,5570.0,1927.0,18520.0,10217.0,15408.0,6102.0,3310.0,27287.0,1432.0,3144.0,1481.0,2358.0,5270.0,10774.0,38113.0,21157.0,11992.0,12148.0,23239.0,1837.0,18289.0,1949.0,23244.0,99515.0,8977.0,16902.0,686.0,11058.0,9469.0,1367.0,1467.0
2024-12-21,859376.0,807.0,16148.0,8650.0,25410.0,52808.0,17600.0,3761.0,2145.0,149396.0,33844.0,5376.0,5761.0,4686.0,20856.0,11795.0,3171.0,7655.0,14102.0,7649.0,5384.0,1825.0,17955.0,9648.0,14999.0,6021.0,3205.0,26631.0,1383.0,3043.0,1398.0,2289.0,5170.0,10604.0,35206.0,20545.0,11854.0,11703.0,22524.0,1739.0,18005.0,1877.0,22787.0,97877.0,8697.0,16276.0,657.0,10414.0,8985.0,1339.0,1441.0
2024-12-28,839991.0,771.0,15924.0,8554.0,24923.0,50816.0,16825.0,3558.0,2078.0,149403.0,33333.0,5357.0,5608.0,4526.0,20053.0,11403.0,3092.0,7505.0,14018.0,7114.0,5197.0,1726.0,17391.0,9101.0,14594.0,5933.0,3101.0,25928.0,1340.0,2943.0,1317.0,2217.0,5060.0,10405.0,33808.0,19940.0,11677.0,11283.0,21790.0,1641.0,17708.0,1802.0,22326.0,96134.0,8431.0,15638.0,628.0,9823.0,8503.0,1318.0,1416.0
2025-01-04,821547.0,739.0,15696.0,8429.0,24611.0,48885.0,16150.0,3368.0,2032.0,149341.0,32877.0,5338.0,5452.0,4393.0,19273.0,11036.0,3002.0,7357.0,13895.0,6629.0,4996.0,1631.0,16759.0,8569.0,14193.0,5850.0,3015.0,25258.0,1297.0,2847.0,1247.0,2156.0,4943.0,10209.0,32401.0,19326.0,11478.0,10907.0,21068.0,1542.0,17423.0,1736.0,21918.0,94502.0,8217.0,15007.0,603.0,9305.0,8027.0,1293.0,1391.0
2025-01-11,807315.0,711.0,15510.0,8292.0,24628.0,47728.0,15678.0,3217.0,1986.0,149914.0,32379.0,5325.0,5334.0,4270.0,18699.0,10701.0,2897.0,7194.0,13802.0,6276.0,4837.0,1545.0,16231.0,8149.0,13731.0,5778.0,2933.0,24673.0,1250.0,2770.0,1193.0,2106.0,4848.0,10089.0,32649.0,18814.0,11296.0,10624.0,20520.0,1474.0,17264.0,1682.0,21497.0,93062.0,8088.0,14522.0,582.0,8906.0,7627.0,1266.0,1371.0
2025-01-18,802044.0,691.0,15415.0,8200.0,25046.0,47787.0,15464.0,3167.0,1963.0,151644.0,32176.0,5343.0,5248.0,4187.0,18362.0,10490.0,2834.0,7104.0,13720.0,6125.0,4759.0,1480.0,15913.0,7878.0,13456.0,5761.0,2862.0,24379.0,1209.0,2719.0,1158.0,2084.0,4806.0,10084.0,32114.0,18518.0,11161.0,10483.0,20196.0,1441.0,17239.0,1647.0,21289.0,92416.0,8049.0,14278.0,563.0,8718.0,7382.0,1256.0,1351.0
2025-01-25,805487.0,683.0,15421.0,8217.0,25793.0,48936.0,15459.0,3179.0,1965.0,154444.0,32196.0,5412.0,5227.0,4133.0,18293.0,10398.0,2808.0,7078.0,13659.0,6145.0,4748.0,1445.0,15769.0,7752.0,13354.0,5755.0,2801.0,24401.0,1176.0,2699.0,1150.0,2088.0,4815.0,10176.0,32121.0,18388.0,11154.0,10460.0,20074.0,1450.0,17300.0,1639.0,21273.0,92621.0,8141.0,14342.0,557.0,8705.0,7303.0,1243.0,1336.0
2025-02-01,809520.0,671.0,15444.0,8234.0,26486.0,50340.0,15539.0,3173.0,1962.0,157493.0,32293.0,5476.0,5219.0,4074.0,18192.0,10279.0,2755.0,7005.0,13638.0,6185.0,4741.0,1400.0,15589.0,7665.0,13202.0,5759.0,2743.0,24451.0,1131.0,2666.0,1138.0,2091.0,4807.0,10281.0,32268.0,18151.0,11107.0,10455.0,19901.0,1457.0,17393.0,1633.0,21212.0,92924.0,8166.0,14435.0,550.0,8742.0,6968.0,1214.0,1314.0
2025-02-08,813966.0,664.0,15534.0,8291.0,27026.0,51400.0,15629.0,3150.0,1980.0,160351.0,32568.0,5525.0,5202.0,4033.0,17999.0,10176.0,2734.0,6979.0,13633.0,6177.0,4733.0,1366.0,15310.0,7580.0,13165.0,5781.0,2688.0,24628.0,1094.0,2641.0,1112.0,2094.0,4816.0,10354.0,32356.0,17909.0,11076.0,10410.0,19619.0,1447.0,17515.0,1633.0,21272.0,93594.0,8164.0,14541.0,538.0,8738.0,7291.0,1189.0,1293.0
2025-02-15,816819.0,655.0,15592.0,8335.0,27418.0,52226.0,15758.0,3078.0,2015.0,162791.0,32828.0,5573.0,5183.0,3981.0,17757.0,10054.0,2697.0,6902.0,13623.0,6108.0,4704.0,1331.0,14983.0,7557.0,13071.0,5780.0,2653.0,24794.0,1057.0,2596.0,1090.0,2097.0,4805.0,10356.0,32325.0,17638.0,11047.0,10340.0,19323.0,1434.0,17619.0,1629.0,21305.0,94168.0,8194.0,14565.0,530.0,8730.0,7330.0,1153.0,1278.0
2025-02-22,821073.0,648.0,15697.0,8335.0,27819.0,53155.0,16006.0,3031.0,2053.0,165218.0,33180.0,5604.0,5174.0,3959.0,17609.0,9945.0,2646.0,6812.0,13696.0,6054.0,4712.0,1298.0,14695.0,7585.0,12944.0,5811.0,2636.0,25032.0,1026.0,2544.0,1075.0,2109.0,4797.0,10389.0,32301.0,17400.0,10925.0,10323.0,19173.0,1420.0,17820.0,1629.0,21331.0,94931.0,8211.0,14639.0,522.0,8762.0,7381.0,1124.0,1270.0
2025-03-01,827599.0,643.0,15809.0,8392.0,28235.0,54230.0,16321.0,3029.0,2102.0,167373.0,33595.0,5640.0,5169.0,3976.0,17540.0,9874.0,2631.0,6745.0,13720.0,6096.0,4754.0,1289.0,14517.0,7662.0,12890.0,5842.0,2626.0,25407.0,1005.0,2513.0,1067.0,2147.0,4816.0,10448.0,32397.0,17239.0,10862.0,10375.0,19147.0,1423.0,18048.0,1630.0,21423.0,95907.0,8300.0,14838.0,517.0,8822.0,7450.0,1109.0,1269.0
2025-03-08,836818.0,645.0,15894.0,8450.0,28676.0,55608.0,16778.0,3056.0,2156.0,169301.0,34033.0,5693.0,5178.0,4035.0,17586.0,9856.0,2634.0,6725.0,13719.0,6248.0,4836.0,1284.0,14469.0,7815.0,12919.0,5880.0,2634.0,25871.0,988.0,2478.0,1086.0,2211.0,4829.0,10538.0,32662.0,17147.0,10818.0,10553.0,19273.0,1434.0,18301.0,1638.0,21599.0,97173.0,8433.0,15225.0,515.0,9054.0,7546.0,1095.0,1278.0
2025-03-15,848695.0,653.0,16020.0,8535.0,29132.0,56959.0,17358.0,3135.0,2205.0,171034.0,34529.0,5745.0,5227.0,4134.0,17771.0,9920.0,2652.0,6751.0,13803.0,6524.0,4967.0,1300.0,14532.0,8023.0,13036.0,5916.0,2654.0,26419.0,989.0,2483.0,1112.0,2285.0,4855.0,10687.0,33212.0,17139.0,10778.0,10787.0,19470.0,1462.0,18598.0,1650.0,21808.0,98659.0,8577.0,15844.0,514.0,9352.0,7667.0,1077.0,1279.0
2025-03-22,863210.0,665.0,16161.0,8656.0,29561.0,58377.0,17967.0,3234.0,2257.0,172676.0,35131.0,5801.0,5284.0,4253.0,17954.0,10054.0,2696.0,6826.0,13906.0,6884.0,5126.0,1330.0,14714.0,8303.0,13245.0,5971.0,2691.0,27092.0,1001.0,2510.0,1139.0,2352.0,4884.0,10831.0,34023.0,17301.0,10847.0,11054.0,19752.0,1500.0,18939.0,1664.0,22148.0,100506.0,8757.0,16619.0,519.0,9718.0,7796.0,1069.0,1278.0
2025-03-29,878139.0,680.0,16297.0,8157.0,29973.0,59713.0,18580.0,3329.0,2305.0,174230.0,35710.0,5875.0,5370.0,4367.0,18091.0,10189.0,2739.0,6923.0,14063.0,7258.0,5280.0,1362.0,14896.0,8549.0,13457.0,6031.0,2753.0,27707.0,1027.0,2552.0,1170.0,2402.0,4905.0,10984.0,34847.0,17495.0,10927.0,11279.0,20008.0,1541.0,19302.0,1692.0,22553.0,102593.0,9005.0,17339.0,527.0,10130.0,7933.0,1066.0,1284.0
2025-04-05,895265.0,698.0,16519.0,8281.0,30467.0,61147.0,19268.0,3467.0,2367.0,175932.0,36450.0,5954.0,5515.0,4488.0,18228.0,10303.0,2659.0,6995.0,14256.0,7697.0,5459.0,1413.0,15093.0,8831.0,13710.0,6099.0,2845.0,28427.0,1057.0,2607.0,1198.0,2441.0,4953.0,11182.0,35804.0,17761.0,11031.0,11591.0,20326.0,1600.0,19694.0,1734.0,22981.0,104848.0,9209.0,18113.0,541.0,10561.0,8149.0,1070.0,1291.0
2025-04-12,912382.0,708.0,16736.0,9027.0,30940.0,62743.0,19994.0,3606.0,2418.0,177224.0,37020.0,6028.0,5653.0,4619.0,18409.0,10417.0,2829.0,7082.0,14369.0,8246.0,5631.0,1471.0,15296.0,9099.0,13945.0,6165.0,2949.0,29172.0,1083.0,2671.0,1234.0,2464.0,5012.0,11382.0,36660.0,18054.0,11044.0,11981.0,20650.0,1663.0,20072.0,1787.0,23485.0,107149.0,9453.0,18874.0,555.0,11023.0,8364.0,1093.0,1305.0
2025-04-19,928802.0,722.0,16922.0,9163.0,31417.0,64184.0,20739.0,3665.0,2479.0,178513.0,37656.0,6116.0,5815.0,4779.0,18587.0,10565.0,2870.0,7196.0,14469.0,8658.0,5749.0,1529.0,15490.0,9317.0,14158.0,6218.0,3062.0,29908.0,1109.0,2742.0,1286.0,2478.0,5107.0,11622.0,37122.0,18291.0,11170.0,12418.0,20826.0,1710.0,20472.0,1847.0,24014.0,109405.0,9705.0,19467.0,571.0,11523.0,8588.0,1115.0,1328.0
2025-04-26,947854.0,737.0,17116.0,9312.0,31877.0,65951.0,21592.0,3774.0,2535.0,179670.0,38355.0,6207.0,5950.0,4973.0,18895.0,10771.0,2915.0,7328.0,14570.0,9076.0,5887.0,1609.0,15821.0,9658.0,14407.0,6259.0,3193.0,30738.0,1136.0,2823.0,1354.0,2490.0,5222.0,11864.0,37927.0,18609.0,11331.0,12961.0,21178.0,1764.0,17336.0,1895.0,24532.0,111673.0,9963.0,20183.0,592.0,12136.0,8866.0,1144.0,1354.0
2025-05-03,968158.0,759.0,17287.0,9439.0,32282.0,67864.0,22497.0,3919.0,2591.0,180522.0,39052.0,6292.0,6064.0,5190.0,19315.0,11054.0,2949.0,7461.0,14684.0,9615.0,6016.0,1714.0,16265.0,10044.0,14734.0,6309.0,3336.0,31591.0,1152.0,2909.0,1435.0,2508.0,5350.0,12078.0,38940.0,18994.0,11472.0,13494.0,21677.0,1827.0,17648.0,1959.0,25114.0,113984.0,10251.0,20944.0,622.0,12836.0,9155.0,1168.0,1388.0
2025-05-10,985136.0,788.0,17418.0,9538.0,32544.0,69492.0,23275.0,4020.0,2648.0,180732.0,39675.0,6353.0,6148.0,5430.0,19636.0,11288.0,2983.0,7564.0,14766.0,10011.0,6125.0,1821.0,16653.0,10386.0,14998.0,6358.0,3477.0,32345.0,1176.0,2966.0,1494.0,2527.0,5459.0,12289.0,39896.0,19273.0,11570.0,14022.0,22067.0,1878.0,17901.0,2025.0,25557.0,115919.0,10508.0,21492.0,655.0,13592.0,9393.0,1191.0,1431.0
2025-05-17,1003898.0,810.0,17570.0,9626.0,32716.0,71374.0,24175.0,4240.0,2681.0,180562.0,40159.0,6397.0,6226.0,5665.0,20072.0,11560.0,3020.0,7673.0,14859.0,10663.0,6275.0,1945.0,17168.0,10880.0,15326.0,6385.0,3636.0,33116.0,1209.0,3020.0,1582.0,2551.0,5546.0,12477.0,41414.0,19685.0,11813.0,14586.0,22671.0,1961.0,18091.0,2094.0,25969.0,117830.0,10768.0,22147.0,693.0,14448.0,9727.0,1210.0,1474.0
2025-05-24,1017945.0,836.0,17713.0,9710.0,32786.0,72682.0,24944.0,4393.0,2716.0,179951.0,40533.0,6420.0,6297.0,5878.0,20396.0,11770.0,3048.0,7744.0,14948.0,11124.0,6366.0,2077.0,17548.0,11248.0,15528.0,6422.0,3770.0,33759.0,1237.0,3063.0,1664.0,2572.0,5659.0,12683.0,42346.0,20045.0,11886.0,15092.0,23025.0,2041.0,23468.0,2069.0,26344.0,119458.0,10994.0,22541.0,733.0,14918.0,9968.0,1222.0,1521.0
2025-05-31,1025527.0,867.0,17758.0,9775.0,32700.0,73342.0,25414.0,4444.0,2715.0,178814.0,40742.0,6412.0,6323.0,6050.0,20550.0,11911.0,3065.0,7828.0,14972.0,11327.0,6416.0,2165.0,17817.0,11556.0,15616.0,6431.0,3879.0,34168.0,1271.0,3080.0,1726.0,2571.0,5743.0,12828.0,42847.0,20220.0,11950.0,15454.0,23140.0,2091.0,23487.0,2024.0,26566.0,120440.0,11177.0,22620.0,765.0,15762.0,10177.0,1230.0,1562.0
2025-06-07,1033551.0,917.0,17804.0,9849.0,32535.0,73970.0,25884.0,4557.0,2711.0,177389.0,40903.0,6410.0,6383.0,6187.0,20796.0,12138.0,3095.0,7896.0,15046.0,11589.0,6464.0,2258.0,18196.0,11878.0,15740.0,6434.0,3967.0,34532.0,1302.0,3147.0,1830.0,2577.0,5827.0,12940.0,43440.0,20567.0,12066.0,15767.0,23423.0,2155.0,23487.0,1976.0,26837.0,121379.0,11317.0,22843.0,790.0,16321.0,10350.0,1244.0,1608.0
